timestamp_s,id,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,xE_m,yE_m,zE_m,rollE_deg,pitchE_deg,yawE_deg
1761142040.874496,0,-0.001262,0.002834,1.156867,-1.532,1.726,-0.875,-0.001262,0.002834,1.156867,-1.532,1.726,-0.875
1761142040.953622,0,-0.001272,0.002836,1.156819,-1.466,1.807,-0.871,-0.001272,0.002836,1.156819,-1.466,1.807,-0.871
1761142041.036219,0,-0.001277,0.002844,1.156792,-1.475,1.801,-0.878,-0.001277,0.002844,1.156792,-1.475,1.801,-0.878
1761142041.127851,0,-0.001262,0.002845,1.156816,-1.434,1.736,-0.875,-0.001262,0.002845,1.156816,-1.434,1.736,-0.875
1761142041.216852,0,-0.001261,0.002854,1.156782,-1.393,1.745,-0.869,-0.001261,0.002854,1.156782,-1.393,1.745,-0.869
1761142041.302476,0,-0.001260,0.002841,1.156830,-1.486,1.648,-0.870,-0.001260,0.002841,1.156830,-1.486,1.648,-0.870
1761142041.382705,0,-0.001289,0.002874,1.156799,-1.289,1.667,-0.871,-0.001289,0.002874,1.156799,-1.289,1.667,-0.871
1761142041.454793,0,-0.001287,0.002876,1.156672,-1.295,1.626,-0.873,-0.001287,0.002876,1.156672,-1.295,1.626,-0.873
1761142041.533547,0,-0.001254,0.002708,1.156570,-1.352,1.604,-0.915,-0.001254,0.002708,1.156570,-1.352,1.604,-0.915
1761142041.608055,0,-0.001243,0.002697,1.156479,-1.316,1.488,-0.917,-0.001243,0.002697,1.156479,-1.316,1.488,-0.917
1761142041.685509,0,-0.001258,0.002699,1.156837,-1.021,1.359,-0.922,-0.001258,0.002699,1.156837,-1.021,1.359,-0.922
1761142041.766043,0,-0.001247,0.002698,1.156911,-1.201,1.505,-0.923,-0.001247,0.002698,1.156911,-1.201,1.505,-0.923
1761142041.844037,0,-0.001185,0.002800,1.157070,-1.413,1.590,-0.948,-0.001185,0.002800,1.157070,-1.413,1.590,-0.948
1761142041.927111,0,-0.001195,0.002887,1.157007,-1.550,1.681,-0.934,-0.001195,0.002887,1.157007,-1.550,1.681,-0.934
1761142042.005634,0,-0.001186,0.003322,1.156946,-1.515,1.757,-0.870,-0.001186,0.003322,1.156946,-1.515,1.757,-0.870
1761142042.094884,0,-0.001212,0.003305,1.157024,-1.554,1.684,-0.878,-0.001212,0.003305,1.157024,-1.554,1.684,-0.878
1761142042.182471,0,-0.001210,0.003345,1.157008,-1.351,1.636,-0.869,-0.001210,0.003345,1.157008,-1.351,1.636,-0.869
1761142042.262087,0,-0.001210,0.003346,1.157118,-1.353,1.585,-0.861,-0.001210,0.003346,1.157118,-1.353,1.585,-0.861
1761142042.338140,0,-0.001244,0.003424,1.157214,-0.896,1.682,-0.839,-0.001244,0.003424,1.157214,-0.896,1.682,-0.839
1761142042.418968,0,-0.001283,0.003473,1.157443,-0.559,1.648,-0.817,-0.001283,0.003473,1.157443,-0.559,1.648,-0.817
1761142042.791546,0,-0.001216,0.003409,1.157336,-1.073,1.541,-0.815,-0.001216,0.003409,1.157336,-1.073,1.541,-0.815
1761142046.186275,0,-0.001395,0.003799,1.158349,1.403,1.687,-0.733,-0.001395,0.003799,1.158349,1.403,1.687,-0.733
1761142046.262538,0,-0.001268,0.003707,1.158282,1.084,1.056,-0.789,-0.001268,0.003707,1.158282,1.084,1.056,-0.789
1761142046.435071,0,-0.001374,0.003979,1.158064,2.657,1.186,-0.677,-0.001374,0.003979,1.158064,2.657,1.186,-0.677
1761142046.585171,0,-0.001361,0.004161,1.157990,3.878,0.570,-0.622,-0.001361,0.004161,1.157990,3.878,0.570,-0.622
1761142046.665504,0,-0.001365,0.003994,1.158169,2.814,0.964,-0.678,-0.001365,0.003994,1.158169,2.814,0.964,-0.678
1761142046.749635,0,-0.001377,0.003892,1.158291,2.042,1.353,-0.696,-0.001377,0.003892,1.158291,2.042,1.353,-0.696
1761142046.824079,0,-0.001360,0.003919,1.158163,2.303,1.263,-0.702,-0.001360,0.003919,1.158163,2.303,1.263,-0.702
1761142046.901217,0,-0.001389,0.004095,1.158173,3.430,0.845,-0.638,-0.001389,0.004095,1.158173,3.430,0.845,-0.638
1761142046.988257,0,-0.001324,0.004082,1.158234,3.432,0.491,-0.650,-0.001324,0.004082,1.158234,3.432,0.491,-0.650
1761142047.068600,0,-0.001359,0.004130,1.158078,3.701,0.603,-0.622,-0.001359,0.004130,1.158078,3.701,0.603,-0.622
1761142047.160474,0,-0.001397,0.004086,1.158054,3.401,0.907,-0.651,-0.001397,0.004086,1.158054,3.401,0.907,-0.651
1761142047.430607,0,-0.001417,0.004180,1.158162,3.985,0.623,-0.594,-0.001417,0.004180,1.158162,3.985,0.623,-0.594
1761142047.513931,0,-0.001416,0.004225,1.157919,4.303,0.498,-0.605,-0.001416,0.004225,1.157919,4.303,0.498,-0.605
1761142047.607835,0,-0.001431,0.004261,1.157947,4.478,0.473,-0.577,-0.001431,0.004261,1.157947,4.478,0.473,-0.577
1761142047.689055,0,-0.001395,0.004216,1.158052,4.252,0.402,-0.590,-0.001395,0.004216,1.158052,4.252,0.402,-0.590
1761142047.856422,0,-0.001381,0.004091,1.158201,3.414,0.750,-0.639,-0.001381,0.004091,1.158201,3.414,0.750,-0.639
1761142048.015920,0,-0.001395,0.004110,1.158123,3.495,0.844,-0.634,-0.001395,0.004110,1.158123,3.495,0.844,-0.634
1761142048.099132,0,-0.001403,0.004149,1.157882,3.769,0.825,-0.635,-0.001403,0.004149,1.157882,3.769,0.825,-0.635
1761142048.176048,0,-0.001383,0.004252,1.157808,4.604,0.173,-0.599,-0.001383,0.004252,1.157808,4.604,0.173,-0.599
1761142048.263132,0,-0.001395,0.004225,1.157819,4.317,0.446,-0.594,-0.001395,0.004225,1.157819,4.317,0.446,-0.594
1761142048.344558,0,-0.001364,0.004149,1.157913,3.926,0.566,-0.623,-0.001364,0.004149,1.157913,3.926,0.566,-0.623
1761142048.522432,0,-0.001342,0.004000,1.158193,2.876,0.825,-0.681,-0.001342,0.004000,1.158193,2.876,0.825,-0.681
1761142048.609159,0,-0.001407,0.004243,1.157955,4.517,0.254,-0.591,-0.001407,0.004243,1.157955,4.517,0.254,-0.591
1761142048.699133,0,-0.001383,0.004230,1.157483,4.331,0.606,-0.592,-0.001383,0.004230,1.157483,4.331,0.606,-0.592
1761142048.792472,0,-0.001395,0.004112,1.158126,3.478,0.892,-0.626,-0.001395,0.004112,1.158126,3.478,0.892,-0.626
1761142048.905272,0,-0.001368,0.004023,1.158225,2.926,0.959,-0.655,-0.001368,0.004023,1.158225,2.926,0.959,-0.655
1761142049.016977,0,-0.001382,0.004078,1.158090,3.313,0.832,-0.642,-0.001382,0.004078,1.158090,3.313,0.832,-0.642
1761142049.127870,0,-0.001400,0.004135,1.158019,3.679,0.833,-0.621,-0.001400,0.004135,1.158019,3.679,0.833,-0.621
1761142053.428747,0,-0.001397,0.004035,1.155638,2.798,0.998,-0.643,-0.001397,0.004035,1.155638,2.798,0.998,-0.643
1761142053.621343,0,-0.001308,0.003686,1.155302,1.078,1.617,-0.722,-0.001308,0.003686,1.155302,1.078,1.617,-0.722
1761142053.711868,0,-0.001301,0.003684,1.154893,1.344,1.975,-0.681,-0.001301,0.003684,1.154893,1.344,1.975,-0.681
1761142053.798959,0,-0.001186,0.003383,1.154716,-0.586,1.717,-0.821,-0.001186,0.003383,1.154716,-0.586,1.717,-0.821
1761142053.881701,0,-0.001130,0.003323,1.154564,-1.196,1.554,-0.838,-0.001130,0.003323,1.154564,-1.196,1.554,-0.838
1761142053.968034,0,-0.001045,0.003620,1.154771,-1.079,1.391,-0.723,-0.001045,0.003620,1.154771,-1.079,1.391,-0.723
1761142054.059824,0,-0.001058,0.003616,1.154692,-1.215,1.441,-0.735,-0.001058,0.003616,1.154692,-1.215,1.441,-0.735
1761142054.133770,0,-0.001043,0.003626,1.154706,-1.133,1.450,-0.727,-0.001043,0.003626,1.154706,-1.133,1.450,-0.727
1761142054.214266,0,-0.001053,0.003623,1.154751,-1.160,1.406,-0.723,-0.001053,0.003623,1.154751,-1.160,1.406,-0.723
1761142054.298197,0,-0.001043,0.003610,1.154733,-1.230,1.396,-0.734,-0.001043,0.003610,1.154733,-1.230,1.396,-0.734
1761142054.376224,0,-0.001057,0.003612,1.154686,-1.266,1.449,-0.729,-0.001057,0.003612,1.154686,-1.266,1.449,-0.729
1761142054.460643,0,-0.001037,0.003628,1.154705,-1.130,1.385,-0.729,-0.001037,0.003628,1.154705,-1.130,1.385,-0.729
1761142054.550930,0,-0.001048,0.003590,1.154790,-1.396,1.389,-0.725,-0.001048,0.003590,1.154790,-1.396,1.389,-0.725
1761142054.644735,0,-0.001037,0.003593,1.154749,-1.373,1.343,-0.729,-0.001037,0.003593,1.154749,-1.373,1.343,-0.729
1761142054.730685,0,-0.001049,0.003596,1.154771,-1.365,1.366,-0.727,-0.001049,0.003596,1.154771,-1.365,1.366,-0.727
1761142054.813086,0,-0.001047,0.003607,1.154761,-1.316,1.356,-0.733,-0.001047,0.003607,1.154761,-1.316,1.356,-0.733
1761142054.893911,0,-0.001069,0.003610,1.154811,-1.252,1.469,-0.732,-0.001069,0.003610,1.154811,-1.252,1.469,-0.732
1761142054.974514,0,-0.001043,0.003638,1.154734,-1.138,1.385,-0.726,-0.001043,0.003638,1.154734,-1.138,1.385,-0.726
1761142055.050879,0,-0.001036,0.003619,1.154729,-1.197,1.363,-0.726,-0.001036,0.003619,1.154729,-1.197,1.363,-0.726
1761142055.129315,0,-0.001048,0.003611,1.154702,-1.257,1.467,-0.730,-0.001048,0.003611,1.154702,-1.257,1.467,-0.730
1761142055.217052,0,-0.001043,0.003610,1.154721,-1.324,1.384,-0.733,-0.001043,0.003610,1.154721,-1.324,1.384,-0.733
1761142055.307740,0,-0.001065,0.003622,1.154801,-1.216,1.525,-0.728,-0.001065,0.003622,1.154801,-1.216,1.525,-0.728
1761142055.386510,0,-0.001039,0.003619,1.154793,-1.216,1.396,-0.730,-0.001039,0.003619,1.154793,-1.216,1.396,-0.730
1761142055.486044,0,-0.001038,0.003646,1.154816,-1.069,1.349,-0.727,-0.001038,0.003646,1.154816,-1.069,1.349,-0.727
1761142055.572414,0,-0.001049,0.003603,1.154790,-1.299,1.420,-0.730,-0.001049,0.003603,1.154790,-1.299,1.420,-0.730
1761142055.654636,0,-0.001067,0.003643,1.154713,-1.091,1.578,-0.726,-0.001067,0.003643,1.154713,-1.091,1.578,-0.726
1761142055.734618,0,-0.001040,0.003630,1.154843,-1.172,1.369,-0.732,-0.001040,0.003630,1.154843,-1.172,1.369,-0.732
1761142055.815828,0,-0.001050,0.003624,1.154733,-1.205,1.445,-0.732,-0.001050,0.003624,1.154733,-1.205,1.445,-0.732
1761142055.890726,0,-0.001033,0.003631,1.154733,-1.152,1.359,-0.728,-0.001033,0.003631,1.154733,-1.152,1.359,-0.728
1761142055.970483,0,-0.001059,0.003628,1.154818,-1.169,1.486,-0.731,-0.001059,0.003628,1.154818,-1.169,1.486,-0.731
1761142056.046859,0,-0.001048,0.003635,1.154741,-1.079,1.454,-0.728,-0.001048,0.003635,1.154741,-1.079,1.454,-0.728
1761142056.123538,0,-0.001058,0.003627,1.154837,-1.245,1.387,-0.738,-0.001058,0.003627,1.154837,-1.245,1.387,-0.738
1761142056.206495,0,-0.001039,0.003617,1.154793,-1.219,1.370,-0.730,-0.001039,0.003617,1.154793,-1.219,1.370,-0.730
1761142056.284735,0,-0.001056,0.003619,1.154800,-1.243,1.447,-0.729,-0.001056,0.003619,1.154800,-1.243,1.447,-0.729
1761142056.363136,0,-0.001050,0.003621,1.154844,-1.234,1.402,-0.735,-0.001050,0.003621,1.154844,-1.234,1.402,-0.735
1761142056.444920,0,-0.001061,0.003620,1.154818,-1.232,1.450,-0.728,-0.001061,0.003620,1.154818,-1.232,1.450,-0.728
1761142056.520243,0,-0.001059,0.003636,1.154799,-1.166,1.515,-0.728,-0.001059,0.003636,1.154799,-1.166,1.515,-0.728
1761142056.601333,0,-0.001034,0.003620,1.154825,-1.202,1.328,-0.732,-0.001034,0.003620,1.154825,-1.202,1.328,-0.732
1761142056.677538,0,-0.001047,0.003622,1.154713,-1.241,1.436,-0.728,-0.001047,0.003622,1.154713,-1.241,1.436,-0.728
1761142056.760176,0,-0.001041,0.003613,1.154833,-1.276,1.393,-0.735,-0.001041,0.003613,1.154833,-1.276,1.393,-0.735
1761142056.838198,0,-0.001035,0.003626,1.154871,-1.246,1.369,-0.722,-0.001035,0.003626,1.154871,-1.246,1.369,-0.722
1761142056.914443,0,-0.001052,0.003643,1.154821,-1.086,1.489,-0.731,-0.001052,0.003643,1.154821,-1.086,1.489,-0.731
1761142057.003357,0,-0.001051,0.003635,1.154807,-1.095,1.468,-0.725,-0.001051,0.003635,1.154807,-1.095,1.468,-0.725
1761142057.078713,0,-0.001032,0.003650,1.154801,-1.043,1.399,-0.724,-0.001032,0.003650,1.154801,-1.043,1.399,-0.724
1761142057.154475,0,-0.001030,0.003646,1.154765,-1.098,1.322,-0.729,-0.001030,0.003646,1.154765,-1.098,1.322,-0.729
1761142057.236811,0,-0.001034,0.003662,1.154825,-1.055,1.383,-0.730,-0.001034,0.003662,1.154825,-1.055,1.383,-0.730
1761142057.319085,0,-0.001048,0.003641,1.154791,-1.058,1.435,-0.731,-0.001048,0.003641,1.154791,-1.058,1.435,-0.731
1761142057.405979,0,-0.001028,0.003628,1.154808,-1.162,1.355,-0.726,-0.001028,0.003628,1.154808,-1.162,1.355,-0.726
1761142057.489228,0,-0.001037,0.003636,1.154889,-1.147,1.345,-0.720,-0.001037,0.003636,1.154889,-1.147,1.345,-0.720
1761142057.577694,0,-0.001026,0.003632,1.154825,-1.160,1.338,-0.727,-0.001026,0.003632,1.154825,-1.160,1.338,-0.727
1761142057.661436,0,-0.001049,0.003662,1.154830,-0.984,1.456,-0.731,-0.001049,0.003662,1.154830,-0.984,1.456,-0.731
1761142057.746471,0,-0.001054,0.003650,1.154764,-1.082,1.480,-0.723,-0.001054,0.003650,1.154764,-1.082,1.480,-0.723
1761142057.825847,0,-0.001044,0.003645,1.154816,-1.154,1.430,-0.729,-0.001044,0.003645,1.154816,-1.154,1.430,-0.729
1761142057.899479,0,-0.001029,0.003645,1.154759,-1.165,1.317,-0.730,-0.001029,0.003645,1.154759,-1.165,1.317,-0.730
1761142057.974112,0,-0.001039,0.003633,1.154783,-1.228,1.396,-0.737,-0.001039,0.003633,1.154783,-1.228,1.396,-0.737
1761142058.060602,0,-0.001041,0.003666,1.154789,-1.038,1.402,-0.733,-0.001041,0.003666,1.154789,-1.038,1.402,-0.733
1761142058.137749,0,-0.001041,0.003670,1.154755,-1.049,1.455,-0.726,-0.001041,0.003670,1.154755,-1.049,1.455,-0.726
1761142058.215019,0,-0.001042,0.003656,1.154761,-1.063,1.418,-0.728,-0.001042,0.003656,1.154761,-1.063,1.418,-0.728
1761142058.296851,0,-0.001047,0.003641,1.154753,-1.160,1.439,-0.731,-0.001047,0.003641,1.154753,-1.160,1.439,-0.731
1761142058.373974,0,-0.001036,0.003638,1.154795,-1.104,1.387,-0.723,-0.001036,0.003638,1.154795,-1.104,1.387,-0.723
1761142058.454277,0,-0.001054,0.003643,1.154802,-1.064,1.442,-0.729,-0.001054,0.003643,1.154802,-1.064,1.442,-0.729
1761142058.534497,0,-0.001021,0.003646,1.154259,-1.335,1.396,-0.732,-0.001021,0.003646,1.154259,-1.335,1.396,-0.732
1761142058.611967,0,-0.001067,0.003647,1.155033,-0.984,1.490,-0.730,-0.001067,0.003647,1.155033,-0.984,1.490,-0.730
1761142058.688153,0,-0.001069,0.003694,1.165216,0.003,1.314,-0.710,-0.001069,0.003694,1.165216,0.003,1.314,-0.710
1761142058.759941,0,-0.001067,0.003629,1.159867,-0.948,1.319,-0.720,-0.001067,0.003629,1.159867,-0.948,1.319,-0.720
1761142058.838275,0,-0.001037,0.003769,1.152574,-1.028,1.533,-0.717,-0.001037,0.003769,1.152574,-1.028,1.533,-0.717
1761142058.911560,0,-0.001065,0.003694,1.157026,-0.905,1.459,-0.692,-0.001065,0.003694,1.157026,-0.905,1.459,-0.692
1761142058.985811,0,-0.001079,0.003670,1.156979,-1.144,1.475,-0.704,-0.001079,0.003670,1.156979,-1.144,1.475,-0.704
1761142059.075582,0,-0.001112,0.003694,1.157016,-1.189,1.559,-0.688,-0.001112,0.003694,1.157016,-1.189,1.559,-0.688
1761142059.154334,0,-0.001119,0.003734,1.156845,-0.982,1.529,-0.685,-0.001119,0.003734,1.156845,-0.982,1.529,-0.685
1761142059.233539,0,-0.001116,0.003711,1.156757,-1.140,1.516,-0.689,-0.001116,0.003711,1.156757,-1.140,1.516,-0.689
1761142059.318856,0,-0.001138,0.003707,1.156718,-1.126,1.577,-0.690,-0.001138,0.003707,1.156718,-1.126,1.577,-0.690
1761142059.398688,0,-0.001110,0.003722,1.156697,-1.024,1.469,-0.688,-0.001110,0.003722,1.156697,-1.024,1.469,-0.688
1761142059.475760,0,-0.001113,0.003704,1.156727,-1.172,1.484,-0.682,-0.001113,0.003704,1.156727,-1.172,1.484,-0.682
1761142059.557591,0,-0.001382,0.004719,1.156970,5.476,-0.016,-0.325,-0.001382,0.004719,1.156970,5.476,-0.016,-0.325
1761142061.039918,0,-0.001163,0.003808,1.152351,-1.392,1.629,-0.666,-0.001163,0.003808,1.152351,-1.392,1.629,-0.666
1761142061.114475,0,-0.001158,0.003825,1.152496,-1.315,1.483,-0.668,-0.001158,0.003825,1.152496,-1.315,1.483,-0.668
1761142061.195549,0,-0.001158,0.003801,1.152349,-1.331,1.553,-0.673,-0.001158,0.003801,1.152349,-1.331,1.553,-0.673
1761142061.273211,0,-0.001142,0.003687,1.152517,-1.069,1.428,-0.714,-0.001142,0.003687,1.152517,-1.069,1.428,-0.714
1761142061.355361,0,-0.001164,0.003814,1.152168,-1.000,1.536,-0.666,-0.001164,0.003814,1.152168,-1.000,1.536,-0.666
1761142061.432701,0,-0.001124,0.003814,1.152322,-1.196,1.375,-0.664,-0.001124,0.003814,1.152322,-1.196,1.375,-0.664
1761142061.498082,0,-0.001156,0.003797,1.152315,-1.368,1.553,-0.675,-0.001156,0.003797,1.152315,-1.368,1.553,-0.675
1761142061.575793,0,-0.001144,0.003782,1.152294,-1.457,1.405,-0.671,-0.001144,0.003782,1.152294,-1.457,1.405,-0.671
1761142061.644369,0,-0.001131,0.003785,1.152257,-1.389,1.435,-0.672,-0.001131,0.003785,1.152257,-1.389,1.435,-0.672
1761142061.711561,0,-0.001146,0.003796,1.152321,-1.401,1.590,-0.670,-0.001146,0.003796,1.152321,-1.401,1.590,-0.670
1761142061.780908,0,-0.001140,0.003798,1.152158,-1.343,1.547,-0.662,-0.001140,0.003798,1.152158,-1.343,1.547,-0.662
1761142061.851736,0,-0.001144,0.003789,1.152298,-1.403,1.487,-0.667,-0.001144,0.003789,1.152298,-1.403,1.487,-0.667
1761142061.917592,0,-0.001143,0.003789,1.152252,-1.372,1.509,-0.669,-0.001143,0.003789,1.152252,-1.372,1.509,-0.669
1761142061.990377,0,-0.001140,0.003815,1.152173,-1.268,1.549,-0.670,-0.001140,0.003815,1.152173,-1.268,1.549,-0.670
1761142062.058241,0,-0.001158,0.003814,1.152194,-1.304,1.650,-0.670,-0.001158,0.003814,1.152194,-1.304,1.650,-0.670
1761142062.122877,0,-0.001145,0.003787,1.152249,-1.458,1.558,-0.664,-0.001145,0.003787,1.152249,-1.458,1.558,-0.664
1761142062.190057,0,-0.001142,0.003802,1.152141,-1.323,1.536,-0.671,-0.001142,0.003802,1.152141,-1.323,1.536,-0.671
1761142062.264785,0,-0.001138,0.003793,1.152219,-1.394,1.529,-0.674,-0.001138,0.003793,1.152219,-1.394,1.529,-0.674
1761142062.339147,0,-0.001145,0.003774,1.152167,-1.487,1.550,-0.667,-0.001145,0.003774,1.152167,-1.487,1.550,-0.667
1761142062.404442,0,-0.001149,0.003776,1.152157,-1.515,1.594,-0.675,-0.001149,0.003776,1.152157,-1.515,1.594,-0.675
1761142062.474255,0,-0.001170,0.003782,1.151997,-1.540,1.692,-0.674,-0.001170,0.003782,1.151997,-1.540,1.692,-0.674
1761142062.544178,0,-0.001150,0.003799,1.152174,-1.404,1.577,-0.673,-0.001150,0.003799,1.152174,-1.404,1.577,-0.673
1761142062.609335,0,-0.001162,0.003773,1.152107,-1.518,1.642,-0.673,-0.001162,0.003773,1.152107,-1.518,1.642,-0.673
1761142062.676704,0,-0.001142,0.003811,1.152044,-1.361,1.529,-0.664,-0.001142,0.003811,1.152044,-1.361,1.529,-0.664
1761142062.742361,0,-0.001139,0.003802,1.152100,-1.331,1.515,-0.664,-0.001139,0.003802,1.152100,-1.331,1.515,-0.664
1761142062.824021,0,-0.001150,0.003765,1.152116,-1.572,1.534,-0.678,-0.001150,0.003765,1.152116,-1.572,1.534,-0.678
1761142062.915884,0,-0.001150,0.003784,1.152054,-1.498,1.629,-0.673,-0.001150,0.003784,1.152054,-1.498,1.629,-0.673
1761142062.989269,0,-0.001122,0.003836,1.151186,-1.211,1.507,-0.680,-0.001122,0.003836,1.151186,-1.211,1.507,-0.680
1761142063.070883,0,-0.001157,0.003706,1.159723,-1.111,1.361,-0.666,-0.001157,0.003706,1.159723,-1.111,1.361,-0.666
1761142063.136752,0,-0.001140,0.003744,1.161757,-1.324,1.191,-0.665,-0.001140,0.003744,1.161757,-1.324,1.191,-0.665
1761142063.203769,0,-0.001165,0.003716,1.155565,-1.553,1.503,-0.680,-0.001165,0.003716,1.155565,-1.553,1.503,-0.680
1761142063.277126,0,-0.001148,0.003835,1.151107,-1.199,1.670,-0.676,-0.001148,0.003835,1.151107,-1.199,1.670,-0.676
1761142063.344164,0,-0.001145,0.003722,1.156440,-1.297,1.406,-0.672,-0.001145,0.003722,1.156440,-1.297,1.406,-0.672
1761142063.420844,0,-0.001159,0.003723,1.156348,-1.287,1.477,-0.670,-0.001159,0.003723,1.156348,-1.287,1.477,-0.670
1761142063.497079,0,-0.001140,0.003736,1.156408,-1.234,1.352,-0.672,-0.001140,0.003736,1.156408,-1.234,1.352,-0.672
1761142063.560183,0,-0.001147,0.003731,1.156439,-1.193,1.378,-0.665,-0.001147,0.003731,1.156439,-1.193,1.378,-0.665
1761142063.621289,0,-0.001146,0.003731,1.156421,-1.243,1.388,-0.671,-0.001146,0.003731,1.156421,-1.243,1.388,-0.671
1761142063.691805,0,-0.001149,0.003713,1.156411,-1.342,1.432,-0.674,-0.001149,0.003713,1.156411,-1.342,1.432,-0.674
1761142063.755967,0,-0.001163,0.003718,1.156381,-1.315,1.486,-0.671,-0.001163,0.003718,1.156381,-1.315,1.486,-0.671
1761142063.823106,0,-0.001125,0.003712,1.156456,-1.317,1.285,-0.676,-0.001125,0.003712,1.156456,-1.317,1.285,-0.676
1761142063.895326,0,-0.001163,0.003726,1.156387,-1.307,1.454,-0.674,-0.001163,0.003726,1.156387,-1.307,1.454,-0.674
1761142063.961372,0,-0.001151,0.003719,1.156360,-1.343,1.476,-0.674,-0.001151,0.003719,1.156360,-1.343,1.476,-0.674
1761142064.029164,0,-0.001142,0.003741,1.156379,-1.127,1.386,-0.668,-0.001142,0.003741,1.156379,-1.127,1.386,-0.668
1761142064.107527,0,-0.001132,0.003716,1.156408,-1.366,1.367,-0.668,-0.001132,0.003716,1.156408,-1.366,1.367,-0.668
1761142064.179290,0,-0.001164,0.003720,1.156314,-1.344,1.530,-0.680,-0.001164,0.003720,1.156314,-1.344,1.530,-0.680
1761142064.244450,0,-0.001139,0.003716,1.156256,-1.324,1.403,-0.673,-0.001139,0.003716,1.156256,-1.324,1.403,-0.673
1761142064.315649,0,-0.001145,0.003713,1.156341,-1.338,1.390,-0.675,-0.001145,0.003713,1.156341,-1.338,1.390,-0.675
1761142064.383072,0,-0.001147,0.003729,1.156419,-1.299,1.397,-0.676,-0.001147,0.003729,1.156419,-1.299,1.397,-0.676
1761142064.449733,0,-0.001147,0.003729,1.156386,-1.203,1.465,-0.672,-0.001147,0.003729,1.156386,-1.203,1.465,-0.672
1761142064.529474,0,-0.001169,0.003726,1.156373,-1.254,1.536,-0.675,-0.001169,0.003726,1.156373,-1.254,1.536,-0.675
1761142064.591117,0,-0.001129,0.003742,1.156466,-1.186,1.327,-0.664,-0.001129,0.003742,1.156466,-1.186,1.327,-0.664
1761142064.651718,0,-0.001146,0.003715,1.156382,-1.381,1.333,-0.671,-0.001146,0.003715,1.156382,-1.381,1.333,-0.671
1761142064.722466,0,-0.001134,0.003726,1.156388,-1.285,1.325,-0.669,-0.001134,0.003726,1.156388,-1.285,1.325,-0.669
1761142064.786623,0,-0.001160,0.003712,1.156392,-1.365,1.452,-0.671,-0.001160,0.003712,1.156392,-1.365,1.452,-0.671
1761142064.849436,0,-0.001125,0.003739,1.156379,-1.216,1.284,-0.668,-0.001125,0.003739,1.156379,-1.216,1.284,-0.668
1761142064.913057,0,-0.001150,0.003739,1.156328,-1.211,1.444,-0.669,-0.001150,0.003739,1.156328,-1.211,1.444,-0.669
1761142064.980917,0,-0.001147,0.003739,1.156313,-1.198,1.432,-0.667,-0.001147,0.003739,1.156313,-1.198,1.432,-0.667
1761142065.051642,0,-0.001125,0.003741,1.156356,-1.214,1.293,-0.668,-0.001125,0.003741,1.156356,-1.214,1.293,-0.668
1761142065.113261,0,-0.001139,0.003727,1.156362,-1.283,1.363,-0.672,-0.001139,0.003727,1.156362,-1.283,1.363,-0.672
1761142065.189346,0,-0.001167,0.003734,1.156395,-1.249,1.480,-0.680,-0.001167,0.003734,1.156395,-1.249,1.480,-0.680
1761142065.261243,0,-0.001137,0.003733,1.156432,-1.278,1.378,-0.672,-0.001137,0.003733,1.156432,-1.278,1.378,-0.672
1761142065.326214,0,-0.001136,0.003723,1.156346,-1.259,1.353,-0.665,-0.001136,0.003723,1.156346,-1.259,1.353,-0.665
1761142065.396358,0,-0.001129,0.003706,1.156409,-1.405,1.272,-0.672,-0.001129,0.003706,1.156409,-1.405,1.272,-0.672
1761142065.460458,0,-0.001152,0.003714,1.156393,-1.364,1.452,-0.675,-0.001152,0.003714,1.156393,-1.364,1.452,-0.675
1761142065.526960,0,-0.001149,0.003726,1.156326,-1.265,1.434,-0.676,-0.001149,0.003726,1.156326,-1.265,1.434,-0.676
1761142065.593138,0,-0.001142,0.003734,1.156403,-1.244,1.359,-0.663,-0.001142,0.003734,1.156403,-1.244,1.359,-0.663
1761142065.663380,0,-0.001163,0.003713,1.156391,-1.380,1.434,-0.675,-0.001163,0.003713,1.156391,-1.380,1.434,-0.675
